CustomerID,Gender,MaritalStatus,YearlyIncome ,Revenue,Customer Value,OrderDate,Country,BirthDate,Age,Firstname,Lastname,,,,,
10228,F,Married,0-25000,"£2,599",Convinced seekers,11/10/2013,Canada,4/14/1953,60,ASHLEY,Lee,,,,,
10229,F,Married,0-25000,"£2,599",Convinced seekers,11/14/2013,Germany,7/10/1962,51,EMILY,Miller,,,,,
10230,F,Married,0-25000,£36,Casual buyers,11/15/2013,Canada,12/17/1968,44,CYNTHIA,Sai,,,,,
10231,F,Married,0-25000,£66,Casual buyers,11/15/2013,Southwest,6/2/1946,67,CASSANDRA,Mehta,,,,,
10232,F,Married,0-25000,£73,Casual buyers,11/16/2013,United Kingdom,9/25/1944,69,TINA,Sai,,,,,
10233,F,Married,0-25000,"£2,696",Convinced seekers,11/17/2013,France,3/25/1952,61,SABRINA,Blanco,,,,,
10234,F,Married,0-25000,"£2,715",Convinced seekers,11/17/2013,France,7/3/1959,54,ELIZABETH,Bradley,,,,,
10235,F,Married,0-25000,£104,Casual buyers,11/17/2013,Southwest,1/11/1968,45,VERONICA,Sara,,,,,
10236,F,Married,0-25000,"£1,298",Casual buyers,11/18/2013,Australia,9/3/1943,70,KELSEY,Nath,,,,,
10237,F,Married,0-25000,£53,Casual buyers,11/18/2013,Australia,5/17/1951,62,MOLLY,Perez,,,,,
10238,F,Married,0-25000,£160,Casual buyers,11/18/2013,United Kingdom,6/6/1948,65,GLORIA,Ramos,,,,,
10239,F,Married,0-25000,£31,Casual buyers,11/19/2013,United Kingdom,12/13/1950,62,JENNY,Li,,,,,
10240,F,Married,0-25000,£104,Casual buyers,11/21/2013,Canada,5/24/1952,61,CASSANDRA,Gonzalez,,,,,
10241,F,Married,0-25000,"£1,419",Casual buyers,11/23/2013,Australia,8/3/1941,72,KRISTA,Munoz,,,,,
10242,F,Married,0-25000,£14,Casual buyers,11/30/2013,Southwest,1/9/1943,70,KAREN,Yang,,,,,
10243,F,Married,0-25000,£44,Casual buyers,11/30/2013,Southwest,6/23/1963,50,LACEY,Simpson,,,,,
10244,F,Married,0-25000,£133,Casual buyers,12/9/2013,Southwest,12/11/1941,71,KRISTINA,Chandra,,,,,
10245,F,Married,0-25000,£54,Casual buyers,12/12/2013,France,9/21/1977,36,CHRISTY,Wu,,,,,
10246,F,Married,0-25000,"£2,566",Convinced seekers,12/14/2013,Australia,9/17/1956,57,WENDY,Serrano,,,,,
10247,F,Married,0-25000,£6,Casual buyers,12/17/2013,Canada,12/17/1968,45,CYNTHIA,Sai,,,,,
10248,F,Married,0-25000,£34,Casual buyers,12/19/2013,Australia,9/20/1962,51,JULIE,Raje,,,,,
10249,F,Married,0-25000,"£2,673",Convinced seekers,12/21/2013,Australia,6/10/1960,53,JENNY,McDonald,,,,,
10250,F,Married,0-25000,£39,Casual buyers,12/21/2013,Canada,5/2/1943,70,KRYSTAL,Zhang,,,,,
10251,F,Married,0-25000,£635,Casual buyers,12/28/2013,France,11/21/1962,51,BARBARA,Wu,,,,,
10252,F,Married,0-25000,"£2,624",Convinced seekers,1/1/2014,Australia,7/10/1979,34,JOANNA,Ashe,,,,,
10253,F,Married,0-25000,£75,Casual buyers,1/1/2014,Northwest,11/21/1979,34,DIANA,Gill,,,,,
10254,F,Married,0-25000,£60,Casual buyers,1/5/2014,Australia,5/20/1954,59,ROBYN,Gill,,,,,
10255,F,Married,0-25000,"£2,560",Convinced seekers,1/13/2014,Northwest,1/7/1961,53,RACHAEL,Vance,,,,,
10256,F,Married,0-25000,£36,Casual buyers,1/17/2014,Canada,3/19/1957,56,CHELSEA,Suri,,,,,
10257,F,Married,0-25000,"£2,670",Convinced seekers,1/19/2014,Southwest,12/11/1959,54,JILLIAN,Fernandez,,,,,
10258,F,Married,0-25000,"£1,972",Brand seekers,1/20/2014,Australia,9/24/1948,65,RENEE,Ortega,,,,,
10259,F,Married,0-25000,"£2,650",Convinced seekers,1/23/2014,Australia,3/3/1968,45,KAYLA,Thomas,,,,,
10260,F,Married,0-25000,£72,Casual buyers,1/23/2014,Northwest,10/26/1962,51,TAYLOR,Walker,,,,,
10261,F,Married,0-25000,£89,Casual buyers,10/5/2013,Germany,6/7/1975,38,GINA,Serrano,,,,,
10262,F,Married,0-25000,£15,Casual buyers,10/12/2013,Southwest,11/23/1974,38,JANELLE,Rodriguez,,,,,
10263,F,Married,0-25000,£94,Casual buyers,10/14/2013,Canada,5/2/1943,70,KRYSTAL,Zhang,,,,,
10264,F,Married,0-25000,"£2,569",Convinced seekers,10/16/2013,United Kingdom,1/9/1962,51,EMILY,Hall,,,,,
10265,F,Married,0-25000,£916,Casual buyers,10/17/2013,Canada,4/11/1937,76,KRISTY,Vazquez,,,,,
10266,F,Married,0-25000,£108,Casual buyers,10/22/2013,Australia,6/17/1949,64,KENDRA,Gomez,,,,,
10267,F,Married,0-25000,£60,Casual buyers,10/22/2013,United Kingdom,12/13/1950,62,JENNY,Li,,,,,
10268,F,Married,0-25000,"£1,270",Casual buyers,10/26/2013,Southwest,7/28/1977,36,DESTINY,Butler,,,,,
10269,F,Married,0-25000,"£2,736",Convinced seekers,10/28/2013,Australia,8/12/1968,45,CASSANDRA,Malhotra,,,,,
10270,F,Married,0-25000,£652,Casual buyers,11/3/2013,Canada,2/1/1929,84,ALEXIS,Hughes,,,,,
10271,F,Married,0-25000,"£2,673",Convinced seekers,11/3/2013,France,7/3/1959,54,ELIZABETH,Bradley,,,,,
10272,F,Married,0-25000,£957,Casual buyers,11/3/2013,Germany,9/3/1935,78,LORI,Rubio,,,,,
10273,F,Married,0-25000,"£2,715",Convinced seekers,11/15/2013,Australia,5/18/1955,58,JULIE,Jai,,,,,
10274,F,Married,0-25000,£65,Casual buyers,11/18/2013,Australia,5/10/1952,61,HOLLY,Chandra,,,,,
10275,F,Married,0-25000,£657,Casual buyers,11/18/2013,Australia,7/24/1970,43,MOLLY,Fernandez,,,,,
10276,F,Married,0-25000,£43,Casual buyers,11/18/2013,Germany,11/13/1957,56,DESTINY,Barnes,,,,,
10277,F,Married,0-25000,"£2,591",Convinced seekers,11/19/2013,United Kingdom,5/12/1980,33,SABRINA,Rubio,,,,,
10278,F,Married,0-25000,£77,Casual buyers,11/25/2013,Canada,11/3/1949,64,STACEY,Zhou,,,,,
10279,F,Married,0-25000,"£2,615",Convinced seekers,11/26/2013,Northwest,8/20/1979,34,THERESA,Vazquez,,,,,
10280,F,Married,0-25000,£24,Casual buyers,12/1/2013,Australia,7/24/1978,35,KRYSTAL,Liu,,,,,
10281,F,Married,0-25000,£39,Casual buyers,12/2/2013,Australia,5/20/1954,59,ROBYN,Gill,,,,,
10282,F,Married,0-25000,"£2,779",Convinced seekers,12/3/2013,Australia,6/15/1962,51,KATIE,Shan,,,,,
10283,F,Married,0-25000,£47,Casual buyers,12/7/2013,Australia,2/23/1967,46,CASSANDRA,Patel,,,,,
10284,F,Married,0-25000,£63,Casual buyers,12/7/2013,Canada,3/19/1957,56,CHELSEA,Suri,,,,,
10285,F,Married,0-25000,£44,Casual buyers,12/8/2013,Southwest,3/22/1957,56,KENDRA,Serrano,,,,,
10286,F,Married,0-25000,£3,Casual buyers,12/19/2013,Australia,8/21/1952,61,LACEY,Ye,,,,,
10287,F,Married,0-25000,£597,Casual buyers,12/19/2013,France,8/8/1962,51,JENNY,Shen,,,,,
10288,F,Married,0-25000,£663,Casual buyers,12/19/2013,Germany,3/10/1933,80,GINA,Navarro,,,,,
10289,F,Married,0-25000,£14,Casual buyers,12/20/2013,France,2/27/1960,53,BARBARA,Zhu,,,,,
10290,F,Married,0-25000,£10,Casual buyers,12/24/2013,France,10/20/1972,41,SAMANTHA,Bennett,,,,,
10291,F,Married,0-25000,£80,Casual buyers,12/25/2013,Canada,1/3/1965,48,LATOYA,Yuan,,,,,
10292,F,Married,0-25000,"£2,689",Convinced seekers,12/26/2013,France,3/25/1952,61,SABRINA,Blanco,,,,,
10293,F,Married,0-25000,£65,Casual buyers,12/26/2013,Northwest,9/15/1946,67,DIANA,Gutierrez,,,,,
10294,F,Married,0-25000,£72,Casual buyers,12/31/2013,Germany,7/17/1946,67,LATOYA,Chande,,,,,
10295,F,Married,0-25000,"£2,618",Convinced seekers,1/4/2014,Australia,4/21/1940,73,TANYA,Torres,,,,,
10296,F,Married,0-25000,£109,Casual buyers,1/6/2014,Canada,11/11/1944,69,MONICA,Sai,,,,,
10297,F,Married,0-25000,£8,Casual buyers,1/7/2014,Australia,10/11/1922,91,ELIZABETH,Jenkins,,,,,
10298,F,Married,0-25000,£55,Casual buyers,1/9/2014,Canada,2/13/1965,48,KRISTA,Suarez,,,,,
10299,F,Married,0-25000,"£2,620",Convinced seekers,1/14/2014,Australia,1/14/1960,54,TANYA,Suarez,,,,,
10300,F,Married,0-25000,"£1,277",Casual buyers,1/15/2014,Canada,6/1/1943,70,NICOLE,Gonzales,,,,,
10301,F,Married,0-25000,"£1,880",Brand seekers,1/15/2014,Southwest,3/23/1972,41,LORI,Romero,,,,,
10302,F,Married,0-25000,£70,Casual buyers,1/16/2014,Canada,2/6/1964,49,DESTINY,Martin,,,,,
10303,F,Married,0-25000,"£1,949",Brand seekers,1/17/2014,Southwest,12/23/1941,72,BRITTNEY,He,,,,,
10304,F,Married,0-25000,£36,Casual buyers,1/20/2014,United Kingdom,10/4/1948,65,JOAN,Vazquez,,,,,
10305,F,Married,0-25000,£63,Casual buyers,1/21/2014,Canada,8/9/1937,76,CASSANDRA,Sanchez,,,,,
10306,F,Married,0-25000,"£2,583",Convinced seekers,1/28/2014,Australia,3/25/1976,37,ALISHA,Tang,,,,,
10307,F,Married,0-25000,£98,Casual buyers,1/28/2014,Germany,12/20/1962,51,BARBARA,Liu,,,,,
10308,F,Married,0-25000,£102,Casual buyers,2/7/2014,Northwest,5/26/1965,48,GRACE,Taylor,,,,,
10309,F,Married,0-25000,£61,Casual buyers,2/8/2014,Southwest,4/28/1977,36,CINDY,Ramos,,,,,
10310,F,Married,0-25000,£6,Casual buyers,2/9/2014,Southwest,11/16/1933,80,LESLIE,Vazquez,,,,,
10311,F,Married,0-25000,£32,Casual buyers,2/10/2014,France,2/27/1960,53,BARBARA,Zhu,,,,,
10312,F,Married,0-25000,"£2,673",Convinced seekers,2/16/2014,Australia,2/26/1920,93,ELIZABETH,Perry,,,,,
10313,F,Married,0-25000,£8,Casual buyers,9/20/2013,Northwest,3/12/1942,71,SHEILA,Moreno,,,,,
10314,F,Married,0-25000,"£2,743",Convinced seekers,9/26/2013,Australia,7/20/1966,47,MONICA,Perez,,,,,
10315,F,Married,0-25000,£28,Casual buyers,9/27/2013,Canada,2/6/1964,49,DESTINY,Martin,,,,,
10316,F,Married,0-25000,£44,Casual buyers,10/7/2013,Southwest,8/22/1958,55,DAWN,Hu,,,,,
10317,F,Married,0-25000,"£2,739",Convinced seekers,10/8/2013,Australia,1/12/1959,54,ALICIA,Pal,,,,,
10318,F,Married,0-25000,£28,Casual buyers,10/17/2013,Germany,4/28/1963,50,CARRIE,Carlson,,,,,
10319,F,Married,0-25000,£6,Casual buyers,10/28/2013,France,2/27/1960,53,BARBARA,Zhu,,,,,
10320,F,Married,0-25000,"£2,689",Convinced seekers,10/31/2013,Australia,3/20/1961,52,JENNY,Xu,,,,,
10321,F,Married,0-25000,"£1,910",Brand seekers,11/3/2013,Germany,1/24/1979,34,SUSAN,Zhu,,,,,
10322,F,Married,0-25000,"£2,591",Convinced seekers,11/6/2013,Southwest,2/21/1967,46,TAMARA,Guo,,,,,
10323,F,Married,0-25000,£76,Casual buyers,11/7/2013,France,2/27/1960,53,BARBARA,Zhu,,,,,
10324,F,Married,0-25000,"£2,601",Convinced seekers,11/7/2013,France,3/24/1977,36,ANNA,Martin,,,,,
10325,F,Married,0-25000,£44,Casual buyers,11/9/2013,Southwest,3/22/1970,43,KELLIE,Munoz,,,,,
10326,F,Married,0-25000,£40,Casual buyers,11/10/2013,France,2/27/1960,53,BARBARA,Zhu,,,,,
10327,F,Married,0-25000,"£1,895",Brand seekers,11/16/2013,Northwest,2/22/1947,66,BETHANY,Yuan,,,,,
10328,F,Married,0-25000,"£2,630",Convinced seekers,11/18/2013,Southwest,2/24/1948,65,WENDY,Dominguez,,,,,
10329,F,Married,0-25000,"£2,585",Convinced seekers,11/20/2013,France,1/27/1949,64,DIANE,Serrano,,,,,
10330,F,Married,0-25000,"£2,585",Convinced seekers,11/22/2013,United Kingdom,9/11/1967,46,SABRINA,Suarez,,,,,
10331,F,Married,0-25000,"£2,563",Convinced seekers,11/26/2013,Southwest,2/19/1961,52,FELICIA,Vazquez,,,,,
10332,F,Married,0-25000,"£2,644",Convinced seekers,11/28/2013,Australia,9/27/1933,80,NICOLE,Anderson,,,,,
10333,F,Married,0-25000,£63,Casual buyers,11/29/2013,Australia,8/4/1962,51,NICHOLE,Chander,,,,,
10334,F,Married,0-25000,£41,Casual buyers,12/1/2013,France,11/27/1949,64,CANDICE,Gao,,,,,
10335,F,Married,0-25000,"£2,709",Convinced seekers,12/1/2013,Germany,5/4/1978,35,TRACY,Sharma,,,,,
10336,F,Married,0-25000,£80,Casual buyers,12/1/2013,United Kingdom,7/5/1979,34,CASEY,Pal,,,,,
10337,F,Married,0-25000,"£2,631",Convinced seekers,12/2/2013,Australia,9/10/1944,69,ROBYN,Dominguez,,,,,
10338,F,Married,0-25000,"£2,715",Convinced seekers,12/6/2013,Northwest,9/2/1959,54,APRIL,Jai,,,,,
10339,F,Married,0-25000,"£2,739",Convinced seekers,12/18/2013,Australia,4/4/1954,59,KAITLYN,Bennett,,,,,
10340,F,Married,0-25000,£71,Casual buyers,12/19/2013,Southwest,2/8/1968,45,EMMA,Thompson,,,,,
10341,F,Married,0-25000,"£2,779",Convinced seekers,12/21/2013,Germany,3/9/1942,71,TRACY,Raje,,,,,
10342,F,Married,0-25000,£28,Casual buyers,12/31/2013,Australia,2/23/1967,46,CASSANDRA,Patel,,,,,
10343,F,Married,0-25000,£61,Casual buyers,1/2/2014,Southwest,11/17/1964,49,ALISHA,Rai,,,,,
10344,F,Married,0-25000,"£2,644",Convinced seekers,1/4/2014,United Kingdom,5/12/1980,33,SABRINA,Rubio,,,,,
10345,F,Married,0-25000,£54,Casual buyers,1/14/2014,Canada,2/6/1964,49,DESTINY,Martin,,,,,
10346,F,Married,0-25000,£108,Casual buyers,1/20/2014,France,2/27/1960,53,BARBARA,Zhu,,,,,
10347,F,Married,0-25000,"£1,309",Casual buyers,1/23/2014,Southwest,2/17/1953,60,ISABELLA,Stewart,,,,,
10348,F,Married,0-25000,£80,Casual buyers,1/24/2014,Northwest,12/23/1965,48,ROBIN,Gill,,,,,
10349,F,Married,0-25000,£6,Casual buyers,1/25/2014,Southwest,7/14/1949,64,KAREN,Liu,,,,,
10350,F,Married,0-25000,"£1,277",Casual buyers,1/27/2014,Southwest,2/22/1951,62,TIFFANY,Zimmerman,,,,,
10351,F,Married,0-25000,"£2,560",Convinced seekers,2/9/2014,France,4/27/1934,79,TINA,Subram,,,,,
10352,F,Married,0-25000,£820,Casual buyers,2/20/2014,Australia,6/1/1974,39,FELICIA,Rubio,,,,,
10353,F,Married,0-25000,£123,Casual buyers,2/27/2014,Australia,1/9/1961,53,VALERIE,Lin,,,,,
10354,F,Married,0-25000,£35,Casual buyers,3/1/2014,Northwest,9/25/1951,62,ANNE,Rubio,,,,,
10355,F,Married,0-25000,£850,Casual buyers,3/3/2014,Australia,11/17/1927,86,BETHANY,She,,,,,
10356,F,Married,0-25000,"£2,627",Convinced seekers,3/8/2014,Australia,8/21/1961,52,PAULA,Blanco,,,,,
10357,F,Married,0-25000,£87,Casual buyers,3/13/2014,Southwest,12/6/1968,45,JULIA,Washington,,,,,
10358,F,Married,0-25000,£6,Casual buyers,3/16/2014,Northwest,6/22/1947,66,CANDACE,Srini,,,,,
10359,F,Married,0-25000,£133,Casual buyers,3/19/2014,Southwest,6/23/1963,50,LACEY,Simpson,,,,,
10360,F,Married,0-25000,"£2,597",Convinced seekers,3/22/2014,Australia,6/24/1961,52,TAMARA,Wang,,,,,
10361,F,Married,0-25000,£19,Casual buyers,3/23/2014,Northwest,4/22/1928,85,JENNIFER,Howard,,,,,
10362,F,Married,0-25000,£33,Casual buyers,3/25/2014,France,2/27/1960,54,BARBARA,Zhu,,,,,
10363,F,Married,0-25000,£44,Casual buyers,3/27/2014,Northwest,9/19/1959,54,LEAH,Wu,,,,,
10364,F,Married,0-25000,"£1,007",Casual buyers,4/5/2014,United Kingdom,10/19/1950,63,MISTY,Shen,,,,,
10365,F,Married,0-25000,£71,Casual buyers,9/16/2013,France,7/22/1960,53,MISTY,Jai,,,,,
10366,F,Married,0-25000,£18,Casual buyers,9/22/2013,Australia,9/20/1962,51,JULIE,Raje,,,,,
10367,F,Married,0-25000,£16,Casual buyers,9/23/2013,Germany,10/18/1951,61,SANDRA,Wu,,,,,
10368,F,Married,0-25000,"£2,619",Convinced seekers,9/24/2013,Northwest,11/23/1957,55,EMILY,Diaz,,,,,
10369,F,Married,0-25000,"£1,277",Casual buyers,9/24/2013,Northwest,12/8/1967,45,TARA,Pal,,,,,
10370,F,Married,0-25000,"£2,553",Convinced seekers,9/28/2013,Australia,2/8/1976,37,LACEY,Zhang,,,,,
10371,F,Married,0-25000,£11,Casual buyers,9/28/2013,Canada,6/25/1964,49,FELICIA,Alonso,,,,,
10372,F,Married,0-25000,£43,Casual buyers,9/29/2013,Germany,4/9/1961,52,KRISTIN,Luo,,,,,
10373,F,Married,0-25000,"£1,939",Brand seekers,9/30/2013,Australia,10/18/1979,33,MONICA,Martinez,,,,,
10374,F,Married,0-25000,£34,Casual buyers,10/9/2013,Canada,4/23/1958,55,DIANA,Carlson,,,,,
10375,F,Married,0-25000,"£1,988",Brand seekers,10/13/2013,Australia,8/25/1949,64,HOLLY,Garcia,,,,,
10376,F,Married,0-25000,£28,Casual buyers,10/13/2013,Northwest,11/3/1972,40,CRYSTAL,Zhu,,,,,
10377,F,Married,0-25000,"£2,779",Convinced seekers,10/14/2013,Australia,5/7/1951,62,CASSANDRA,Sai,,,,,
10378,F,Married,0-25000,£27,Casual buyers,10/15/2013,Australia,7/24/1978,35,KRYSTAL,Liu,,,,,
10379,F,Married,0-25000,"£1,949",Brand seekers,10/20/2013,Northwest,11/25/1954,58,MELODY,Vazquez,,,,,
10380,F,Married,0-25000,"£2,564",Convinced seekers,10/22/2013,Australia,5/4/1947,66,JACLYN,Nara,,,,,
10381,F,Married,0-25000,£28,Casual buyers,10/23/2013,Australia,6/17/1949,64,KENDRA,Gomez,,,,,
10382,F,Married,0-25000,"£2,560",Convinced seekers,10/23/2013,France,6/7/1949,64,BARBARA,Xu,,,,,
10383,F,Married,0-25000,£6,Casual buyers,11/8/2013,Northwest,6/27/1942,71,KRYSTAL,Ma,,,,,
10384,F,Married,0-25000,£8,Casual buyers,11/12/2013,United Kingdom,11/19/1939,73,TRACY,Nath,,,,,
10385,F,Married,0-25000,"£2,619",Convinced seekers,11/13/2013,Germany,6/23/1970,43,LINDA,Gill,,,,,
10386,F,Married,0-25000,"£2,615",Convinced seekers,11/16/2013,Northwest,4/10/1941,72,THERESA,Moreno,,,,,
10387,F,Married,0-25000,£84,Casual buyers,11/21/2013,Southwest,9/6/1972,41,ANNE,Torres,,,,,
10388,F,Married,0-25000,£36,Casual buyers,11/22/2013,Canada,4/6/1936,77,MELODY,Munoz,,,,,
10389,F,Married,0-25000,"£2,591",Convinced seekers,11/23/2013,Northwest,8/10/1979,34,JOANNA,Alonso,,,,,
10390,F,Married,0-25000,£906,Casual buyers,11/28/2013,France,2/18/1946,67,LINDA,Ferrier,,,,,
10391,F,Married,0-25000,£3,Casual buyers,11/29/2013,Australia,10/11/1922,91,ELIZABETH,Jenkins,,,,,
10392,F,Married,0-25000,"£2,599",Convinced seekers,12/7/2013,Germany,8/8/1943,70,JILL,Dominguez,,,,,
10393,F,Married,0-25000,£133,Casual buyers,12/9/2013,Australia,11/7/1964,49,VALERIE,Zhao,,,,,
10394,F,Married,0-25000,£66,Casual buyers,12/12/2013,Canada,2/6/1964,49,DESTINY,Martin,,,,,
10395,F,Married,0-25000,"£2,634",Convinced seekers,12/15/2013,United Kingdom,9/11/1967,46,SABRINA,Suarez,,,,,
10396,F,Married,0-25000,£102,Casual buyers,12/19/2013,Northwest,1/3/1974,39,TANYA,Navarro,,,,,
10397,F,Married,0-25000,£76,Casual buyers,12/21/2013,France,2/27/1960,53,BARBARA,Zhu,,,,,
10398,F,Married,0-25000,"£1,264",Casual buyers,12/26/2013,Canada,10/26/1957,56,KRISTINA,Rana,,,,,
10399,F,Married,0-25000,"£2,648",Convinced seekers,1/1/2014,Northwest,2/8/1962,51,BRENDA,Rana,,,,,
10400,F,Married,0-25000,£118,Casual buyers,1/8/2014,Northwest,10/2/1945,68,JOANNA,Suarez,,,,,
10401,F,Married,0-25000,"£2,583",Convinced seekers,1/9/2014,Southwest,2/25/1947,66,CANDACE,Prasad,,,,,
10402,F,Married,0-25000,"£2,740",Convinced seekers,1/12/2014,France,3/25/1952,61,SABRINA,Blanco,,,,,
10403,F,Married,0-25000,"£2,800",Convinced seekers,1/15/2014,France,2/4/1967,46,MISTY,Chande,,,,,
10404,F,Married,0-25000,£55,Casual buyers,1/16/2014,Australia,2/9/1978,35,CASSANDRA,Van,,,,,
10405,F,Married,0-25000,"£2,562",Convinced seekers,1/18/2014,Australia,8/3/1941,72,KRISTA,Munoz,,,,,
10406,F,Married,0-25000,"£1,935",Brand seekers,1/19/2014,Southwest,11/22/1980,33,AMY,Huang,,,,,
10407,F,Married,0-25000,"£2,566",Convinced seekers,1/29/2014,Canada,3/3/1964,49,KAREN,Ye,,,,,
10408,F,Married,0-25000,£44,Casual buyers,1/29/2014,France,2/27/1960,53,BARBARA,Zhu,,,,,
10409,F,Married,0-25000,"£2,794",Convinced seekers,1/30/2014,Australia,9/19/1974,39,JANELLE,Sai,,,,,
10410,F,Married,0-25000,£67,Casual buyers,2/2/2014,United Kingdom,5/6/1951,62,HANNAH,Lewis,,,,,
10411,F,Married,0-25000,£94,Casual buyers,2/6/2014,Canada,5/2/1943,70,KRYSTAL,Zhang,,,,,
10412,F,Married,0-25000,£71,Casual buyers,2/8/2014,France,9/10/1951,62,MISTY,Shan,,,,,
10413,F,Married,0-25000,£47,Casual buyers,2/24/2014,Germany,1/24/1978,36,VICTORIA,Bradley,,,,,
10414,F,Married,0-25000,"£2,588",Convinced seekers,2/24/2014,Southwest,5/25/1979,34,DIANE,Sanz,,,,,
10415,F,Married,0-25000,"£2,694",Convinced seekers,3/3/2014,Australia,5/4/1947,66,JACLYN,Nara,,,,,
10416,F,Married,0-25000,£86,Casual buyers,3/3/2014,Northwest,9/19/1956,57,AMY,Yang,,,,,
10417,F,Married,0-25000,£620,Casual buyers,1/25/2014,Southwest,3/5/1970,43,DIANA,Munoz,,,,,
10418,F,Married,0-25000,£65,Casual buyers,1/28/2014,Germany,1/4/1938,76,DIANA,Martin,,,,,
10419,F,Married,0-25000,£38,Casual buyers,1/29/2014,United Kingdom,12/23/1956,57,ASHLEY,Foster,,,,,
10420,F,Married,0-25000,"£2,694",Convinced seekers,2/2/2014,Australia,2/8/1976,37,LACEY,Zhang,,,,,
10421,F,Married,0-25000,£15,Casual buyers,2/4/2014,Northwest,6/4/1954,59,MARGARET,Zhang,,,,,
10422,F,Married,0-25000,£40,Casual buyers,2/10/2014,United Kingdom,3/11/1951,62,MONIQUE,Sanz,,,,,
10423,F,Married,0-25000,£641,Casual buyers,2/11/2014,Southwest,4/22/1937,76,LINDSAY,Jai,,,,,
10424,F,Married,0-25000,"£2,721",Convinced seekers,2/16/2014,United Kingdom,2/6/1966,48,BARBARA,He,,,,,
10425,F,Married,0-25000,£77,Casual buyers,2/19/2014,Southwest,6/5/1961,52,GRACE,Price,,,,,
10426,F,Married,0-25000,£886,Casual buyers,2/20/2014,United Kingdom,4/22/1967,46,DANA,Blanco,,,,,
10427,F,Married,0-25000,"£1,898",Brand seekers,3/21/2014,Australia,2/14/1968,46,CANDACE,Perez,,,,,
10428,F,Married,0-25000,£24,Casual buyers,3/30/2014,Australia,11/7/1964,49,VALERIE,Zhao,,,,,
10429,F,Married,0-25000,£54,Casual buyers,4/5/2014,Germany,4/21/1980,33,SHEILA,Blanco,,,,,
10430,F,Married,0-25000,£41,Casual buyers,4/7/2014,Southwest,4/28/1954,59,JESSICA,Moore,,,,,
10431,F,Married,0-25000,"£2,571",Convinced seekers,4/7/2014,Southwest,7/5/1968,45,STACEY,Guo,,,,,
10432,F,Married,0-25000,£114,Casual buyers,4/12/2014,Southwest,8/26/1980,33,ALISHA,Xu,,,,,
10433,F,Married,0-25000,£28,Casual buyers,4/14/2014,France,2/27/1960,54,BARBARA,Zhu,,,,,
10434,F,Married,0-25000,"£2,619",Convinced seekers,4/14/2014,Northwest,9/7/1978,35,KRYSTAL,Ye,,,,,
10435,F,Married,0-25000,£11,Casual buyers,4/28/2014,Australia,10/15/1964,49,TERESA,Blanco,,,,,
10436,F,Married,0-25000,£83,Casual buyers,4/29/2014,Northwest,1/2/1961,53,LACEY,Wu,,,,,
10437,F,Married,0-25000,"£2,715",Convinced seekers,4/30/2014,Southwest,6/4/1951,62,LINDSEY,Shen,,,,,
10438,F,Married,0-25000,"£2,564",Convinced seekers,5/1/2014,Northwest,4/7/1968,46,LESLIE,Gutierrez,,,,,
10439,F,Married,0-25000,£99,Casual buyers,5/1/2014,Northwest,3/2/1975,39,KELLIE,Vazquez,,,,,
10440,F,Married,0-25000,£137,Casual buyers,5/4/2014,Canada,1/3/1965,49,LATOYA,Yuan,,,,,
10441,F,Married,0-25000,£28,Casual buyers,5/7/2014,France,2/27/1960,54,BARBARA,Zhu,,,,,
10442,F,Married,0-25000,£83,Casual buyers,5/13/2014,Northwest,8/24/1944,69,KELLI,Shen,,,,,
10443,F,Married,0-25000,"£1,880",Brand seekers,5/14/2014,Southwest,3/24/1976,38,BRANDY,Martinez,,,,,
10444,F,Married,0-25000,£15,Casual buyers,5/16/2014,Northwest,7/3/1952,61,LATOYA,Xu,,,,,
10445,F,Married,0-25000,£83,Casual buyers,5/19/2014,Canada,6/25/1964,49,FELICIA,Alonso,,,,,
10446,F,Married,0-25000,"£2,749",Convinced seekers,5/19/2014,Southwest,5/22/1960,53,MORGAN,Sanchez,,,,,
10447,F,Married,0-25000,"£2,673",Convinced seekers,5/20/2014,Australia,4/21/1940,74,TANYA,Torres,,,,,
10448,F,Married,0-25000,"£2,704",Convinced seekers,5/21/2014,Australia,9/17/1956,57,WENDY,Serrano,,,,,
10449,F,Married,0-25000,£63,Casual buyers,6/6/2014,Canada,7/27/1958,55,MOLLY,Vance,,,,,
10450,F,Married,0-25000,£124,Casual buyers,6/9/2014,Australia,10/23/1976,37,MISTY,Raji,,,,,
10451,F,Married,0-25000,£80,Casual buyers,6/27/2014,France,11/1/1967,46,SABRINA,Moreno,,,,,
10452,F,Married,25001-50000,"£3,954",Convinced seekers,6/5/2011,United Kingdom,10/15/1951,59,BRIANA,Gutierrez,,,,,
10453,F,Married,25001-50000,"£3,954",Convinced seekers,6/15/2011,Australia,10/17/1948,62,KELSEY,She,,,,,
10454,F,Married,25001-50000,"£3,954",Convinced seekers,8/8/2011,United Kingdom,7/12/1973,38,MONIQUE,Serrano,,,,,
10455,F,Married,25001-50000,£773,Casual buyers,8/13/2011,United Kingdom,10/20/1945,65,DESTINY,Price,,,,,
